onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
129.689146	5.4302000000000135	trials	0	21.0	Lp	L	p	131.289346	132.399546	133.999346
135.119346	5.280233333333314	trials	0	22.0	Rt	R	t	136.719346	137.82957933333333	139.26957933333333
140.39957933333332	5.209000000000003	trials	0	23.0	Lm	L	m	141.98857933333332	143.0885793333333	144.488746
145.60857933333332	5.330199999999991	trials	0	24.0	Rp	R	p	147.21901266666666	148.32877933333333	149.82877933333333
150.93877933333331	5.300200000000018	trials	0	25.0	Rr	R	r	152.52897933333333	153.63901266666664	155.11901266666666
156.23897933333333	5.429166666666646	trials	0	26.0	Lt	L	t	157.839146	158.9479793333333	160.54814599999997
161.66814599999998	4.951633333333348	trials	0	27.0	Ri	R	i	163.25814599999998	164.35814599999998	165.50814599999998
166.61977933333333	5.168999999999983	trials	0	28.0	Lr	L	r	168.228346	169.36834599999997	170.658346
171.7887793333333	5.359000000000009	trials	0	29.0	Rm	R	m	173.378346	174.478346	176.027346
177.14777933333332	5.370233333333346	trials	0	30.0	Li	L	i	178.747546	179.847546	181.3975793333333
182.51801266666666	4.899966666666671	trials	0	31.0	Rt	R	t	184.107746	185.2075793333333	186.29777933333332
187.41797933333334	5.249799999999993	trials	0	32.0	Lt	L	t	188.9977793333333	190.10777933333333	191.550346
192.66777933333333	5.0791666666666515	trials	0	33.0	Rm	R	m	194.30697933333332	195.40714599999998	196.63701266666666
197.74694599999998	5.259200000000021	trials	0	34.0	Ri	R	i	199.337146	200.457146	201.867146
203.006146	5.41119999999998	trials	0	35.0	Lr	L	r	204.587146	205.707146	207.30731266666666
208.41734599999998	5.319000000000017	trials	0	36.0	Lm	L	m	210.027346	211.12631266666665	212.62634599999998
213.736346	5.050233333333324	trials	0	37.0	Rr	R	r	215.326346	216.4265793333333	217.676546
218.78657933333332	5.170199999999994	trials	0	38.0	Rp	R	p	220.37657933333332	221.46657933333333	222.8367793333333
223.95677933333332	5.399000000000001	trials	0	39.0	Li	L	i	225.54677933333332	226.6467793333333	228.245746
229.35577933333332	5.150200000000012	trials	0	40.0	Lp	L	p	230.94597933333333	232.06601266666667	233.41601266666666
234.50597933333333	5.120166666666648	trials	0	41.0	Rr	R	r	236.106146	237.21614599999998	238.516146
239.62614599999998	5.0878666666666845	trials	0	42.0	Li	L	i	241.22634599999998	242.34737933333332	243.59614599999998
244.71401266666666	5.101333333333315	trials	0	43.0	Lm	L	m	246.29527933333333	247.40534599999998	248.695346
249.81534599999998	5.200433333333336	trials	0	44.0	Ri	R	i	251.39557933333333	252.50534599999997	253.90557933333332
255.0157793333333	5.299966666666677	trials	0	45.0	Lt	L	t	256.63577933333335	257.74557933333335	259.20577933333334
260.315746	5.24903333333333	trials	0	46.0	Rp	R	p	261.9157793333333	263.04477933333334	264.474746
265.5647793333333	5.091566666666665	trials	0	47.0	Lr	L	r	267.154746	268.27501266666667	269.54477933333334
270.656346	5.229000000000042	trials	0	48.0	Lp	L	p	272.2550126666667	273.365146	274.775146
275.885346	5.0989999999999895	trials	0	49.0	Rm	R	m	277.475146	278.55514600000004	279.87514600000003
280.984346	5.259999999999991	trials	0	50.0	Rt	R	t	282.554346	283.664346	285.134746
460.0650773333333	256.13019999999995	epochs	1							
460.0650773333333	3.6779999999999973	trials	1	1.0	Rt	R	t	460.172244	461.2722773333333	462.62251066666664
463.7430773333333	5.179566666666744	trials	1	2.0	Ri	R	i	465.342644	466.462644	467.80807733333336
468.922644	5.019200000000012	trials	1	3.0	Lr	L	r	470.542644	471.632644	472.84207733333335
473.941844	5.2999666666666485	trials	1	4.0	Lt	L	t	475.521844	476.631844	478.121844
479.24181066666665	5.050266666666687	trials	1	5.0	Lm	L	m	480.831844	481.941844	483.202044
484.29207733333334	4.990166666666653	trials	1	6.0	Lp	L	p	485.90207733333335	487.0020773333333	488.172244
489.282244	5.199266666666688	trials	1	7.0	Rm	R	m	490.8712106666667	491.9912773333333	493.33127733333333
494.4815106666667	4.959766666666667	trials	1	8.0	Rp	R	p	496.07151066666665	497.17127733333336	498.32151066666665
499.44127733333335	5.420366666666666	trials	1	9.0	Li	L	i	501.0514773333333	502.151644	503.731644
504.861644	5.259200000000021	trials	1	10.0	Rr	R	r	506.451644	507.551644	509.000644
510.120844	5.2900000000000205	trials	1	11.0	Li	L	i	511.720844	512.840844	514.291044
515.410844	5.2702333333332945	trials	1	12.0	Rp	R	p	517.051044	518.160844	519.560844
520.6810773333333	5.0890000000000555	trials	1	13.0	Lm	L	m	522.2910773333333	523.3910773333333	524.6712773333334
525.7700773333333	5.150200000000041	trials	1	14.0	Lr	L	r	527.3602773333333	528.460244	529.8102773333334
530.9202773333334	4.949999999999932	trials	1	15.0	Rt	R	t	532.5102773333333	533.610244	534.7602773333333
535.8702773333333	5.350366666666673	trials	1	16.0	Ri	R	i	537.4602773333334	538.5604773333333	540.110644
541.220644	5.259199999999964	trials	1	17.0	Rr	R	r	542.809644	543.9196440000001	545.359844
546.479844	5.100233333333449	trials	1	18.0	Lp	L	p	548.059844	549.169844	550.4698106666667
551.5800773333333	5.25	trials	1	19.0	Rm	R	m	553.179844	554.289844	555.719844
556.8300773333333	5.019200000000069	trials	1	20.0	Lt	L	t	558.4302773333334	559.5400106666666	560.729044
561.8492773333334	5.250566666666714	trials	1	21.0	Li	L	i	563.429244	564.5492773333333	565.9792773333334
567.099844	4.899433333333377	trials	1	22.0	Rt	R	t	568.6892773333334	569.7892773333333	570.8892773333333
571.9992773333333	5.000233333333313	trials	1	23.0	Lp	L	p	573.5895106666667	574.6895106666667	575.8895106666666
576.9995106666667	5.299133333333316	trials	1	24.0	Rp	R	p	578.588644	579.688644	581.188644
582.298644	5.2502000000000635	trials	1	25.0	Rr	R	r	583.908644	585.008644	586.438844
587.548844	5.059966666666696	trials	1	26.0	Rm	R	m	589.158844	590.248844	591.4890773333334
592.6088106666666	5.299266666666767	trials	1	27.0	Lr	L	r	594.208844	595.2978439999999	596.7880773333334
597.9080773333333	5.151000000000067	trials	1	28.0	Ri	R	i	599.4980773333333	600.5980773333333	601.9482439999999
603.0590773333333	5.199200000000019	trials	1	29.0	Lm	L	m	604.6682773333333	605.7682773333333	607.148244
608.2582773333334	5.35923333333335	trials	1	30.0	Lt	L	t	609.8482773333333	610.9482773333333	612.4982773333334
613.6175106666667	5.240133333333347	trials	1	31.0	Rp	R	p	615.1974773333334	616.297644	617.747644
618.8576439999999	4.9602000000001	trials	1	32.0	Rr	R	r	620.447644	621.557644	622.697844
623.817844	5.399999999999977	trials	1	33.0	Lt	L	t	625.4078106666667	626.507844	628.097844
629.217844	4.899233333333314	trials	1	34.0	Rm	R	m	630.806844	631.9070773333333	633.006844
634.1170773333333	5.0	trials	1	35.0	Li	L	i	635.7070773333334	636.8070773333334	638.0070773333333
639.1170773333333	5.150200000000041	trials	1	36.0	Lr	L	r	640.7070773333334	641.8072773333333	643.157244
644.2672773333334	4.948999999999955	trials	1	37.0	Rt	R	t	645.8572773333333	646.9572773333333	648.1062773333333
649.2162773333333	5.210366666666687	trials	1	38.0	Lp	L	p	650.8065106666667	651.9164773333333	653.306644
654.426644	4.9500000000000455	trials	1	39.0	Lm	L	m	656.016644	657.116644	658.266644
659.3766439999999	4.990200000000073	trials	1	40.0	Ri	R	i	660.976644	662.096844	663.246844
664.366844	5.0190000000000055	trials	1	41.0	Rt	R	t	665.9658440000001	667.065844	668.2660773333333
669.385844	5.350233333333335	trials	1	42.0	Li	L	i	670.9960773333333	672.0960773333334	673.6360773333333
674.7360773333334	5.300200000000018	trials	1	43.0	Lm	L	m	676.3160773333334	677.4260773333333	678.9162106666666
680.0362773333334	5.149200000000064	trials	1	44.0	Lp	L	p	681.6162773333333	682.7252773333333	684.0754440000001
685.1854773333333	5.140166666666687	trials	1	45.0	Rp	R	p	686.7855106666666	687.8955106666667	689.2054773333333
690.325644	5.29043333333334	trials	1	46.0	Lt	L	t	691.945644	693.055644	694.475644
695.6160773333334	5.018766666666579	trials	1	47.0	Rm	R	m	697.205644	698.325644	699.5258106666666
700.6348439999999	5.060200000000009	trials	1	48.0	Lr	L	r	702.224844	703.364844	704.5650773333333
705.695044	5.250233333333199	trials	1	49.0	Rr	R	r	707.3150773333333	708.4150773333333	709.8150773333333
710.9452773333333	5.25	trials	1	50.0	Ri	R	i	712.5450773333333	713.6550773333333	715.0852773333334
