onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
325.65496333333334	6.789366666666638	trials	0	25.0	Lr	L	r	327.75482999999997	329.35423000000003	330.37399666666664
332.48846333333336	6.835533333333274	trials	0	26.0	Rm	R	m	334.57383	336.22433	337.25403
339.36402999999996	6.84030000000007	trials	0	27.0	Li	L	i	341.46443	343.06443	344.12576333333334
346.23463000000004	6.869833333333304	trials	0	28.0	Rt	R	t	348.32393	349.96583	350.98426333333333
353.1236633333333	6.8209000000000515	trials	0	29.0	Rp	R	p	355.22402999999997	356.83403	357.85426333333334
359.98426333333333	6.800233333333324	trials	0	30.0	Rr	R	r	362.0742633333333	363.68413	364.71463
366.82373	6.84009999999995	trials	0	31.0	Lt	L	t	368.92363	370.5239966666667	371.5942633333333
373.7039966666666	6.620233333333431	trials	0	32.0	Rp	R	p	375.79463	377.3840633333333	378.2537633333334
380.36433	6.698933333333343	trials	0	33.0	Rt	R	t	382.4544966666667	384.11419666666666	384.98463000000004
387.08443	6.808899999999994	trials	0	34.0	Rm	R	m	389.18406333333337	390.84463	391.81443
393.93363	6.760433333333367	trials	0	35.0	Lp	L	p	396.02363	397.6840633333333	398.60533
400.73383	6.629899999999964	trials	0	36.0	Lr	L	r	402.82363	404.41406333333333	405.29426333333333
407.39383	6.760300000000086	trials	0	37.0	Lm	L	m	409.48513	411.10376333333335	412.07366333333334
414.18376333333333	6.710500000000025	trials	0	38.0	Ri	R	i	416.2845633333334	417.89432999999997	418.81366333333335
420.93372999999997	6.719400000000007	trials	0	39.0	Li	L	i	423.0140633333333	424.66363	425.5838299999999
427.68456333333336	6.705266666666603	trials	0	40.0	Rr	R	r	429.7840633333334	431.38403000000005	432.31363
434.42383000000007	6.750499999999988	trials	0	41.0	Rt	R	t	436.5136299999999	438.1132633333333	439.09383
441.21423000000004	6.789466666666556	trials	0	42.0	Lr	L	r	443.31332999999995	444.91333	445.93376333333333
448.04376333333335	6.7071333333332745	trials	0	43.0	Rm	R	m	450.14363000000003	451.74913000000004	452.67363
454.78403000000003	6.840033333333338	trials	0	44.0	Lp	L	p	456.8732633333334	458.4840633333333	459.55276333333336
461.6638300000001	6.679299999999898	trials	0	45.0	Rr	R	r	463.76273000000003	465.34306333333336	466.2734966666667
468.3740633333333	6.868666666666684	trials	0	46.0	Rp	R	p	470.4632633333333	472.08412999999996	473.16273
475.28403000000003	6.83929999999998	trials	0	47.0	Li	L	i	477.37333	478.97763	480.04363
482.14323	6.890833333333376	trials	0	48.0	Lm	L	m	484.28302999999994	485.93376333333333	486.96306333333337
489.07332999999994	6.85000000000008	trials	0	49.0	Lt	L	t	491.1734633333333	492.7730633333333	493.84322999999995
495.9636300000001	6.809099999999944	trials	0	50.0	Ri	R	i	498.04326333333336	499.69906333333336	500.71343
679.5157443333333	337.73720000000003	epochs	1							
679.5157443333333	4.610066666666626	trials	1	1.0	Rm	R	m	679.5949443333333	681.1852443333332	682.0551109999999
684.1556443333333	6.64966666666669	trials	1	2.0	Rp	R	p	686.2556443333333	687.855011	688.725211
690.8451776666666	6.810633333333385	trials	1	3.0	Li	L	i	692.945211	694.5456776666666	695.5749776666667
697.6956443333332	6.739566666666747	trials	1	4.0	Rr	R	r	699.7852443333333	701.385311	702.355011
704.4656776666666	6.830066666666767	trials	1	5.0	Rt	R	t	706.5554109999999	708.1344776666666	709.2144776666667
711.325611	6.69909999999993	trials	1	6.0	Lr	L	r	713.415211	715.025811	715.9519443333332
718.054811	6.650999999999954	trials	1	7.0	Lp	L	p	720.1549443333333	721.755811	722.6254443333332
724.745411	6.8519000000000005	trials	1	8.0	Lm	L	m	726.8350109999999	728.434811	729.515311
731.6156443333333	6.779300000000035	trials	1	9.0	Lt	L	t	733.704811	735.3554443333333	736.3149443333333
738.4250109999999	6.70956666666666	trials	1	10.0	Ri	R	i	740.5149443333332	742.1256109999999	743.0450109999999
745.174811	6.850399999999922	trials	1	11.0	Rr	R	r	747.275011	748.8851776666666	749.9626109999999
752.0549776666667	6.790266666666639	trials	1	12.0	Li	L	i	754.1449776666666	755.754811	756.775011
758.8844443333332	6.846866666666756	trials	1	13.0	Lt	L	t	760.9746776666666	762.5752443333333	763.645011
765.7549443333332	6.779566666666597	trials	1	14.0	Rm	R	m	767.845011	769.4445776666666	770.4546109999999
772.5745776666666	6.700733333333233	trials	1	15.0	Lp	L	p	774.6750109999999	776.279511	777.1952443333332
779.3152443333333	6.80916666666667	trials	1	16.0	Lm	L	m	781.4052443333333	783.014811	784.044811
786.154411	6.700033333333295	trials	1	17.0	Rp	R	p	788.2448109999999	789.854611	790.7752443333333
792.8848109999999	6.640433333333476	trials	1	18.0	Lr	L	r	794.9848109999999	796.5846776666666	797.4547443333333
799.5649776666667	6.719533333333288	trials	1	19.0	Ri	R	i	801.6546109999999	803.304411	804.2148109999999
806.3146776666666	6.809966666666583	trials	1	20.0	Rt	R	t	808.4144443333332	810.014811	811.0447443333333
813.1439443333333	6.800866666666707	trials	1	21.0	Lt	L	t	815.2444443333333	816.8448109999999	817.874211
819.9843443333333	6.830333333333442	trials	1	22.0	Rm	R	m	822.0849443333333	823.7142443333332	824.7446443333333
826.8449443333333	6.899866666666753	trials	1	23.0	Lr	L	r	828.9346776666666	830.5344443333333	831.674011
833.7746443333333	6.799866666666617	trials	1	24.0	Rt	R	t	835.8744776666666	837.4646443333334	838.4848109999999
840.6148109999999	6.709633333333386	trials	1	25.0	Li	L	i	842.704811	844.3039776666666	845.2348109999999
847.3548109999999	6.779133333333334	trials	1	26.0	Lm	L	m	849.4346443333333	851.0441443333333	852.063911
854.174011	6.81073333333336	trials	1	27.0	Ri	R	i	856.2651109999999	857.8748109999999	858.9043776666666
861.0146443333333	6.749866666666776	trials	1	28.0	Rp	R	p	863.1039443333333	864.703911	865.674311
867.803911	6.649799999999914	trials	1	29.0	Lp	L	p	869.9046776666667	871.5144443333334	872.374211
874.4938109999999	6.680866666666702	trials	1	30.0	Rr	R	r	876.5740109999999	878.2296776666666	879.104611
881.2146443333332	6.690033333333304	trials	1	31.0	Rp	R	p	883.3042443333333	884.904511	885.8343776666666
887.9343776666666	6.910433333333344	trials	1	32.0	Lp	L	p	890.0243109999999	891.683511	892.7741776666667
894.8739443333333	6.899499999999989	trials	1	33.0	Rm	R	m	896.9640109999999	898.5645109999999	899.6942443333332
901.814811	6.828599999999938	trials	1	34.0	Lm	L	m	903.9039776666666	905.4942443333333	906.5742443333332
908.674811	6.878699999999981	trials	1	35.0	Ri	R	i	910.7634443333333	912.3642443333333	913.4342443333333
915.593811	6.709999999999923	trials	1	36.0	Lr	L	r	917.673511	919.3036443333333	920.2342443333332
922.3336443333333	6.900166666666564	trials	1	37.0	Li	L	i	924.424011	926.0247109999999	927.1644443333332
929.2634109999999	6.65003333333334	trials	1	38.0	Rt	R	t	931.3634776666665	932.9635109999999	933.8341109999999
935.9534443333333	6.640866666666739	trials	1	39.0	Rr	R	r	938.053811	939.654011	940.523811
942.634011	6.630166666666696	trials	1	40.0	Lt	L	t	944.7239776666667	946.333811	947.193511
949.303011	6.730500000000006	trials	1	41.0	Rt	R	t	951.383911	953.0342109999999	953.964011
956.0634109999999	6.790100000000166	trials	1	42.0	Rm	R	m	958.1532109999999	959.7538109999999	960.7738109999999
962.8938109999999	6.689700000000016	trials	1	43.0	Lt	L	t	964.9740109999999	966.6233776666667	967.4934443333333
969.6138109999999	6.900499999999965	trials	1	44.0	Ri	R	i	971.703811	973.3529443333332	974.423511
976.5635110000001	6.830133333333265	trials	1	45.0	Lm	L	m	978.6537443333333	980.2534443333334	981.323611
983.4233776666666	6.680433333333326	trials	1	46.0	Rp	R	p	985.5054776666666	987.1540109999999	988.0336776666666
990.1338109999999	6.808433333333369	trials	1	47.0	Lr	L	r	992.2231776666665	993.8329443333332	994.8604109999999
996.9635109999999	6.7099000000000615	trials	1	48.0	Lp	L	p	999.073811	1000.723611	1001.5838109999999
1003.712911	6.830566666666641	trials	1	49.0	Li	L	i	1005.793811	1007.453811	1008.463411
1010.5835776666667	6.669366666666633	trials	1	50.0	Rr	R	r	1012.6729443333334	1014.2832109999999	1015.2036776666666
