onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
800.4580599999999	5.2690000000000055	trials	1	11.0	Rp	R	p	802.06806	803.16806	804.6180599999999
805.7270599999999	4.9602000000001	trials	1	12.0	Li	L	i	807.33706	808.4371933333333	809.54706
810.6872599999999	5.240000000000009	trials	1	13.0	Rm	R	m	812.26726	813.36726	814.8172599999999
815.9272599999999	5.370233333333317	trials	1	14.0	Rr	R	r	817.51726	818.6274933333333	820.1674933333333
821.2974933333333	5.319166666666661	trials	1	15.0	Lm	L	m	822.8864933333333	823.9915599999999	825.48926
826.6166599999999	5.270033333333458	trials	1	16.0	Lp	L	p	828.2066933333333	829.3066933333333	830.77666
831.8866933333333	5.320233333333249	trials	1	17.0	Ri	R	i	833.4766599999999	834.5768933333333	836.0768599999999
837.2069266666666	5.249133333333361	trials	1	18.0	Lt	L	t	838.7968933333333	839.8968933333333	841.34606
842.45606	5.060166666666646	trials	1	19.0	Rt	R	t	844.0460599999999	845.1460599999999	846.3960599999999
847.5162266666666	5.1100333333333765	trials	1	20.0	Lr	L	r	849.10606	850.2162266666667	851.5362266666666
852.62626	5.169233333333295	trials	1	21.0	Lm	L	m	854.2062599999999	855.3162266666666	856.6762266666666
857.7954933333333	5.019999999999982	trials	1	22.0	Rp	R	p	859.3954933333333	860.49546	861.6954933333333
862.8154933333333	5.130166666666696	trials	1	23.0	Rt	R	t	864.3954933333333	865.5054933333333	866.8054933333333
867.94566	4.9600333333332856	trials	1	24.0	Rr	R	r	869.5356933333333	870.6356933333333	871.7856933333333
872.9056933333333	5.019200000000069	trials	1	25.0	Lp	L	p	874.5156933333333	875.6248933333333	876.8149266666667
877.9248933333333	4.950166666666632	trials	1	26.0	Rm	R	m	879.53486	880.6550599999999	881.75506
882.87506	5.330199999999991	trials	1	27.0	Lt	L	t	884.46506	885.5750599999999	887.0750599999999
888.20526	5.0090000000000146	trials	1	28.0	Li	L	i	889.8054933333333	890.89526	892.08526
893.21426	5.070233333333363	trials	1	29.0	Lr	L	r	894.82426	895.91426	897.16426
898.2844933333333	5.169999999999959	trials	1	30.0	Ri	R	i	899.8846933333333	900.9744933333333	902.3244933333333
903.4544933333333	5.360199999999963	trials	1	31.0	Li	L	i	905.0446933333333	906.1546599999999	907.6946933333332
908.8146933333333	5.219233333333364	trials	1	32.0	Lt	L	t	910.4136933333333	911.5236933333333	912.9136933333333
914.0339266666666	4.960133333333374	trials	1	33.0	Lm	L	m	915.6338599999999	916.7338599999999	917.8839266666666
918.99406	4.919999999999959	trials	1	34.0	Rp	R	p	920.6040599999999	921.7040599999999	922.8040599999999
923.91406	5.4191999999999325	trials	1	35.0	Lr	L	r	925.50406	926.6242599999999	928.2230599999999
929.3332599999999	4.9500000000000455	trials	1	36.0	Ri	R	i	930.9334933333332	932.0232599999999	933.1732599999999
934.2832599999999	5.370233333333317	trials	1	37.0	Lp	L	p	935.87326	936.9734933333333	938.5334933333332
939.6534933333332	4.930166666666651	trials	1	38.0	Rt	R	t	941.2434933333333	942.3434933333333	943.4336599999999
944.58366	5.179033333333223	trials	1	39.0	Rm	R	m	946.1726933333333	947.2726933333333	948.6426933333332
949.7626933333333	4.954866666666703	trials	1	40.0	Rr	R	r	951.3526933333333	952.4626933333333	953.6129266666667
954.7175599999999	4.905500000000075	trials	1	41.0	Rm	R	m	956.3129266666666	957.42306	958.5028933333333
959.6230599999999	5.0190000000000055	trials	1	42.0	Lm	L	m	961.2130599999999	962.31306	963.5120599999999
964.6420599999999	5.0702	trials	1	43.0	Rt	R	t	966.2420599999999	967.3622266666666	968.5922599999999
969.71226	5.369999999999891	trials	1	44.0	Lr	L	r	971.3122599999999	972.41226	973.9724933333333
975.0822599999999	5.349233333333359	trials	1	45.0	Rr	R	r	976.6624933333333	977.7724933333333	979.3226599999999
980.4314933333333	5.300200000000018	trials	1	46.0	Ri	R	i	982.0216599999999	983.1216266666665	984.6216933333333
985.7316933333333	5.159999999999968	trials	1	47.0	Rp	R	p	987.3316933333333	988.4416933333333	989.7816266666666
990.8916933333333	4.920233333333385	trials	1	48.0	Lt	L	t	992.5016933333333	993.6119266666666	994.7019266666666
995.8119266666666	5.1691333333333205	trials	1	49.0	Li	L	i	997.4110599999999	998.5110599999999	999.85106
1000.98106	5.350000000000023	trials	1	50.0	Lp	L	p	1002.57106	1003.6810599999999	1005.22106
