onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
68.10423733333333	257.672	epochs	0							
68.10423733333333	3.88900000000001	trials	0	1.0	Li	L	i	68.25423733333334	69.364204	70.85323733333334
71.99323733333334	5.400566666666677	trials	0	2.0	Rt	R	t	73.593404	74.693404	76.26343733333334
77.393804	5.1499999999999915	trials	0	3.0	Lp	L	p	79.003404	80.11343733333334	81.41367066666666
82.543804	5.210000000000008	trials	0	4.0	Lm	L	m	84.123804	85.233804	86.643804
87.753804	5.248999999999995	trials	0	5.0	Ri	R	i	89.34300400000001	90.452804	91.893004
93.002804	5.3105666666666735	trials	0	6.0	Rr	R	r	94.59300400000001	95.703004	97.19297066666667
98.31337066666667	5.169866666666664	trials	0	7.0	Lr	L	r	99.893004	101.003004	102.353204
103.48323733333334	5.219200000000001	trials	0	8.0	Rp	R	p	105.08323733333333	106.18223733333333	107.58223733333334
108.70243733333334	5.160366666666675	trials	0	9.0	Lt	L	t	110.30243733333333	111.40243733333334	112.75243733333333
113.86280400000001	5.359633333333335	trials	0	10.0	Rm	R	m	115.45243733333334	116.55243733333333	118.10263733333333
119.22243733333335	5.36936666666665	trials	0	11.0	Rt	R	t	120.81267066666666	121.92263733333334	123.472004
124.591804	5.230199999999996	trials	0	12.0	Rr	R	r	126.202004	127.29180400000001	128.691804
129.822004	5.170000000000016	trials	0	13.0	Lm	L	m	131.42200400000002	132.532004	133.872004
134.992004	5.060233333333343	trials	0	14.0	Ri	R	i	136.572004	137.682004	138.92200400000002
140.05223733333332	4.949000000000012	trials	0	15.0	Li	L	i	141.64120400000002	142.74123733333334	143.89143733333333
145.00123733333334	5.250433333333319	trials	0	16.0	Lr	L	r	146.59143733333332	147.69137066666667	149.15143733333332
150.25167066666666	5.209766666666667	trials	0	17.0	Rp	R	p	151.85143733333334	152.95143733333333	154.34143733333332
155.46143733333332	5.16936666666669	trials	0	18.0	Lt	L	t	157.051804	158.151804	159.50080400000002
160.630804	5.1001999999999725	trials	0	19.0	Rm	R	m	162.230804	163.340804	164.580804
165.73100399999998	5.070000000000022	trials	0	20.0	Lp	L	p	167.331004	168.41080399999998	169.67097066666668
170.801004	5.388999999999982	trials	0	21.0	Lm	L	m	172.401004	173.521004	175.081004
176.190004	4.980233333333331	trials	0	22.0	Rp	R	p	177.780204	178.89023733333335	180.05023733333334
181.17023733333332	4.950166666666689	trials	0	23.0	Ri	R	i	182.750404	183.86023733333332	185.000404
186.120404	5.25	trials	0	24.0	Rr	R	r	187.70043733333335	188.81043733333334	190.26043733333336
191.370404	4.949233333333325	trials	0	25.0	Lr	L	r	192.95063733333333	194.05967066666668	195.20963733333335
196.31963733333333	4.990166666666681	trials	0	26.0	Lp	L	p	197.91963733333333	199.029804	200.179804
201.309804	5.140199999999993	trials	0	27.0	Rm	R	m	202.909804	204.01423733333334	205.309804
206.450004	5.258999999999986	trials	0	28.0	Li	L	i	208.050004	209.150004	210.600004
211.709004	5.4202000000000226	trials	0	29.0	Rt	R	t	213.289204	214.39923733333333	215.989004
217.12920400000002	5.200033333333323	trials	0	30.0	Lt	L	t	218.70923733333333	219.82943733333335	221.21943733333333
222.32923733333334	5.170366666666666	trials	0	31.0	Lp	L	p	223.91943733333335	225.01943733333334	226.36943733333334
227.499604	4.969066666666663	trials	0	32.0	Rp	R	p	229.09863733333333	230.20867066666668	231.34867066666666
232.46867066666667	5.2301333333333275	trials	0	33.0	Rr	R	r	234.068804	235.168804	236.57467066666666
237.698804	4.969999999999999	trials	0	34.0	Rt	R	t	239.298804	240.409004	241.558804
242.668804	5.069199999999995	trials	0	35.0	Lm	L	m	244.259004	245.359004	246.628004
247.738004	5.3802333333333365	trials	0	36.0	Lt	L	t	249.35823733333334	250.45800400000002	252.01843733333334
253.11823733333333	5.140200000000078	trials	0	37.0	Lr	L	r	254.70823733333333	255.82823733333333	257.11823733333335
258.25843733333335	5.199000000000012	trials	0	38.0	Rm	R	m	259.8484373333333	260.94843733333335	262.33843733333333
263.45743733333336	5.3202	trials	0	39.0	Ri	R	i	265.04743733333333	266.1474373333333	267.64763733333336
268.77763733333336	5.270166666666682	trials	0	40.0	Li	L	i	270.3776373333333	271.487804	272.92780400000004
274.04780400000004	5.300199999999961	trials	0	41.0	Lm	L	m	275.62780399999997	276.747804	278.227804
279.348004	5.168999999999983	trials	0	42.0	Rt	R	t	280.937004	282.037004	283.3974373333333
284.51700400000004	5.050199999999961	trials	0	43.0	Lt	L	t	286.09700399999997	287.207004	288.447004
289.567204	5.22023333333334	trials	0	44.0	Rp	R	p	291.1772373333333	292.26723733333336	293.66723733333333
294.78743733333334	5.0989999999999895	trials	0	45.0	Li	L	i	296.38723733333336	297.50723733333336	298.75643733333334
299.88643733333333	4.9203666666666095	trials	0	46.0	Lr	L	r	301.4664373333334	302.59643733333337	303.6664373333333
304.806804	5.160000000000025	trials	0	47.0	Rr	R	r	306.4064373333333	307.51660400000003	308.856804
309.966804	5.309999999999945	trials	0	48.0	Lp	L	p	311.556804	312.65680399999997	314.15680399999997
315.27680399999997	5.289200000000051	trials	0	49.0	Ri	R	i	316.8797373333333	317.995804	319.42600400000003
320.566004	5.210233333333349	trials	0	50.0	Rm	R	m	322.13600399999996	323.26600399999995	324.65600400000005
594.5204503333333	257.2727666666666	epochs	1							
594.5204503333333	3.6902000000000044	trials	1	1.0	Lr	L	r	594.5604503333333	595.6806503333333	597.0704503333333
598.2106503333333	5.330233333333354	trials	1	2.0	Li	L	i	599.8006503333334	600.9206503333334	602.4208836666667
603.5408836666667	5.2101333333332605	trials	1	3.0	Rr	R	r	605.1406503333333	606.2408503333334	607.6410169999999
608.7510169999999	5.009166666666715	trials	1	4.0	Rt	R	t	610.341017	611.450017	612.640017
613.7601836666666	5.2200333333332765	trials	1	5.0	Rm	R	m	615.340017	616.4702169999999	617.8602169999999
618.9802169999999	5.1400000000001	trials	1	6.0	Ri	R	i	620.5704503333333	621.660217	623.010217
624.120217	5.38919999999996	trials	1	7.0	Lp	L	p	625.7302169999999	626.8304503333333	628.3794503333334
629.509417	5.070233333333363	trials	1	8.0	Lt	L	t	631.099617	632.2096503333333	633.449617
634.5796503333333	5.0	trials	1	9.0	Rp	R	p	636.1696503333333	637.2696503333333	638.470017
639.5796503333333	4.970366666666678	trials	1	10.0	Lm	L	m	641.186017	642.2898836666666	643.430217
644.550017	5.089366666666592	trials	1	11.0	Rt	R	t	646.169217	647.279017	648.5394503333333
649.6393836666666	5.369833333333304	trials	1	12.0	Li	L	i	651.239017	652.339017	653.8892169999999
655.0092169999999	5.060000000000059	trials	1	13.0	Lm	L	m	656.609217	657.709217	658.9594503333333
660.069217	4.9191999999999325	trials	1	14.0	Rm	R	m	661.659217	662.7794503333333	663.868217
664.988417	5.170233333333272	trials	1	15.0	Lt	L	t	666.5984503333333	667.7088503333333	669.029017
670.1586503333333	5.100000000000023	trials	1	16.0	Rr	R	r	671.7586503333333	672.8684503333333	674.129017
675.2586503333333	5.259366666666665	trials	1	17.0	Lr	L	r	676.858617	677.968617	679.409217
