onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
278.3840926666667	294.3707333333334	epochs	0							
278.3840926666667	3.969133333333332	trials	0	1.0	Lm	L	m	278.53409266666665	280.144226	281.253226
282.353226	5.910200000000032	trials	0	2.0	Rr	R	r	284.45322600000003	286.053226	287.143226
288.263426	5.8904333333333625	trials	0	3.0	Ri	R	i	290.353426	291.963426	293.053426
294.15385933333334	5.918800000000033	trials	0	4.0	Li	L	i	296.253426	297.86262600000003	298.96265933333336
300.0726593333333	5.9500000000000455	trials	0	5.0	Lp	L	p	302.17265933333334	303.78265933333336	304.90265933333336
306.02265933333337	5.920166666666603	trials	0	6.0	Rt	R	t	308.12282600000003	309.73285933333335	310.8328593333333
311.942826	5.929399999999987	trials	0	7.0	Rm	R	m	314.04285933333335	315.6520926666667	316.7320926666667
317.872226	5.910000000000025	trials	0	8.0	Lr	L	r	319.962226	321.572226	322.66222600000003
323.78222600000004	5.9401999999999475	trials	0	9.0	Rp	R	p	325.882226	327.48242600000003	328.582226
329.722426	5.909233333333361	trials	0	10.0	Lt	L	t	331.81239266666665	333.421426	334.521426
335.63165933333335	5.919966666666653	trials	0	11.0	Rp	R	p	337.731426	339.3416593333333	340.44165933333335
341.551626	5.920233333333329	trials	0	12.0	Lt	L	t	343.65185933333333	345.26185933333335	346.3518593333333
347.4718593333333	5.899566666666658	trials	0	13.0	Lp	L	p	349.57185933333335	351.18085933333333	352.2608593333333
353.37142600000004	5.8998000000000275	trials	0	14.0	Rm	R	m	355.47109266666666	357.081226	358.18122600000004
359.271226	5.970199999999977	trials	0	15.0	Li	L	i	361.371226	362.981226	364.111226
365.241426	5.91900000000004	trials	0	16.0	Rt	R	t	367.341426	368.950426	370.04085933333334
371.16042600000003	5.920233333333329	trials	0	17.0	Ri	R	i	373.260426	374.870626	375.95065933333336
377.08065933333336	5.930399999999963	trials	0	18.0	Rr	R	r	379.1806593333333	380.780826	381.91085933333335
383.0110593333333	5.918800000000033	trials	0	19.0	Lr	L	r	385.11079266666667	386.7198593333334	387.81985933333334
388.92985933333335	5.930366666666657	trials	0	20.0	Lm	L	m	391.0300926666667	392.64009266666665	393.73065933333334
394.860226	5.900199999999984	trials	0	21.0	Lp	L	p	396.95022600000004	398.560226	399.640226
400.760426	5.91900000000004	trials	0	22.0	Rp	R	p	402.84922600000004	404.459426	405.53942600000005
406.67942600000003	5.910233333333281	trials	0	23.0	Lr	L	r	408.769426	410.37942599999997	411.4796593333333
412.5896593333333	5.9505666666667025	trials	0	24.0	Ri	R	i	414.68965933333334	416.29965933333335	417.42965933333335
418.540226	5.95859999999999	trials	0	25.0	Li	L	i	420.63885933333336	422.24885933333337	423.34885933333334
424.498826	5.940266666666616	trials	0	26.0	Lt	L	t	426.5890926666667	428.1990926666667	429.3088593333333
430.4390926666667	5.9401333333333355	trials	0	27.0	Rr	R	r	432.53905933333334	434.149226	435.269226
436.379226	5.8992000000000075	trials	0	28.0	Rm	R	m	438.478226	440.088426	441.1683926666667
442.27842599999997	5.920000000000073	trials	0	29.0	Rt	R	t	444.3783926666667	445.988426	447.088426
448.19842600000004	5.920199999999966	trials	0	30.0	Lm	L	m	450.2986593333334	451.90865933333333	453.00865933333336
454.118626	5.949233333333325	trials	0	31.0	Ri	R	i	456.21765933333336	457.8278593333333	458.957826
460.06785933333333	5.9202000000000226	trials	0	32.0	Rt	R	t	462.16785933333335	463.777826	464.87785933333333
465.98805933333335	5.960166666666623	trials	0	33.0	Lp	L	p	468.0880593333334	469.68809266666665	470.808226
471.948226	5.939200000000028	trials	0	34.0	Lm	L	m	474.03722600000003	475.64722600000005	476.76722600000005
477.887426	5.920000000000016	trials	0	35.0	Lt	L	t	479.987426	481.59742600000004	482.697426
483.807426	5.9302333333333195	trials	0	36.0	Li	L	i	485.907426	487.5176593333333	488.59765933333335
489.73765933333334	5.949199999999962	trials	0	37.0	Rm	R	m	491.82665933333334	493.43665933333335	494.5466593333333
495.68685933333336	5.910199999999918	trials	0	38.0	Lr	L	r	497.77685933333333	499.38685933333335	500.4868593333333
501.59705933333333	5.9003666666666845	trials	0	39.0	Rp	R	p	503.6970593333333	505.3070593333333	506.387226
507.497426	5.918800000000033	trials	0	40.0	Rr	R	r	509.596226	511.206226	512.306226
513.416226	5.9302000000000135	trials	0	41.0	Rr	R	r	515.516426	517.126426	518.2266593333334
519.3464260000001	5.939233333333277	trials	0	42.0	Rt	R	t	521.456426	523.056626	524.176426
