onset	duration	nwb_table	Run	TrialNumber	finger	hand	finger_type	cue_on_time	cue_off_time	go_on_time
529.6443063333334	4.939866666666603	trials	1	13.0	Lr	L	r	531.224373	532.2945396666667	533.514373
534.584173	5.089566666666656	trials	1	14.0	Lt	L	t	536.154173	537.2241730000001	538.603573
539.6737396666667	5.189933333333329	trials	1	15.0	Rm	R	m	541.244673	542.3145396666666	543.794173
544.8636730000001	5.290499999999838	trials	1	16.0	Ri	R	i	546.433773	547.5036063333333	549.084173
550.154173	5.249866666666662	trials	1	17.0	Lp	L	p	551.7340063333334	552.804173	554.3243063333333
555.4040396666667	5.189933333333329	trials	1	18.0	Rr	R	r	556.9741730000001	558.0443063333333	559.5136063333333
560.593973	4.7806000000000495	trials	1	19.0	Lm	L	m	562.163373	563.233573	564.303573
565.374573	5.039733333333288	trials	1	20.0	Rp	R	p	566.947073	568.0138063333334	569.3436063333334
570.4143063333333	4.940066666666667	trials	1	21.0	Lp	L	p	571.9842396666667	573.0543396666667	574.2737396666666
575.354373	5.239800000000059	trials	1	22.0	Rm	R	m	576.9243396666667	577.994373	579.5140396666667
580.5941730000001	5.139799999999923	trials	1	23.0	Li	L	i	582.163573	583.2337396666667	584.6643396666667
585.733973	5.289800000000014	trials	1	24.0	Rr	R	r	587.304173	588.374173	589.954373
591.023773	4.990599999999972	trials	1	25.0	Rt	R	t	592.5936063333334	593.6733730000001	594.944073
596.014373	5.189799999999991	trials	1	26.0	Lr	L	r	597.5833396666667	598.6535396666667	600.123973
601.2041730000001	4.879399999999919	trials	1	27.0	Ri	R	i	602.7738063333334	603.8437396666667	605.0136063333333
606.083573	4.840433333333294	trials	1	28.0	Lm	L	m	607.663373	608.733373	609.843973
610.9240063333334	4.880166666666582	trials	1	29.0	Rp	R	p	612.494173	613.5635396666667	614.7333396666667
615.804173	4.8892000000000735	trials	1	30.0	Lt	L	t	617.373973	618.4437396666667	619.6133063333334
620.6933730000001	5.190199999999891	trials	1	31.0	Rr	R	r	622.2633396666668	623.3335396666666	624.804173
625.8835730000001	5.239799999999946	trials	1	32.0	Lm	L	m	627.453973	628.5239730000001	630.0539396666667
631.123373	5.240800000000036	trials	1	33.0	Lt	L	t	632.6940396666666	633.764173	635.2941063333334
636.364173	5.049333333333266	trials	1	34.0	Rm	R	m	637.9436063333334	639.013873	640.3335396666666
641.4135063333333	4.930433333333326	trials	1	35.0	Li	L	i	642.983373	644.0533396666667	645.273373
646.3439396666668	5.139233333333209	trials	1	36.0	Ri	R	i	647.923173	648.9840063333334	650.4133396666666
651.4831730000001	4.890999999999963	trials	1	37.0	Lr	L	r	653.0635396666667	654.1340063333333	655.2936063333334
656.374173	4.8291666666666515	trials	1	38.0	Lp	L	p	657.9433730000001	659.013373	660.1333063333334
661.2033396666667	5.140233333333299	trials	1	39.0	Rp	R	p	662.7833396666667	663.8540063333334	665.273373
666.343573	5.2497999999999365	trials	1	40.0	Rt	R	t	667.923573	668.993573	670.513573
671.593373	5.189999999999941	trials	1	41.0	Lt	L	t	673.163373	674.2331730000001	675.7035063333334
676.783373	5.040200000000027	trials	1	42.0	Rp	R	p	678.353173	679.4233730000001	680.753773
681.823573	5.0897666666666055	trials	1	43.0	Ri	R	i	683.3936063333333	684.4637396666667	685.8433396666667
686.9133396666666	4.880433333333372	trials	1	44.0	Rm	R	m	688.4831730000001	689.5530063333333	690.723573
691.793773	4.839400000000069	trials	1	45.0	Li	L	i	693.3738063333334	694.443773	695.5637396666667
696.633173	5.090433333333294	trials	1	46.0	Lr	L	r	698.2030396666667	699.273173	700.6435730000001
701.7236063333334	4.830566666666755	trials	1	47.0	Rt	R	t	703.2930063333333	704.363173	705.4738063333334
706.554173	5.288633333333337	trials	1	48.0	Rr	R	r	708.1237396666667	709.193173	710.7729063333334
711.8428063333333	5.090566666666632	trials	1	49.0	Lp	L	p	713.413373	714.4831730000001	715.8637063333333
716.9333730000001	4.9402333333332535	trials	1	50.0	Lm	L	m	718.5033396666666	719.5730063333333	720.793473
